guid,entropy,max_weight,argmax_weight,min_weight,top3_concentration,gini,gt_label
027692_052954,1.867393,0.367854,20,0.0,0.718427,0.819403,0
027692_015657,2.257561,0.287648,22,0.0,0.567007,0.731297,0
042856_051065,1.600294,0.445257,7,0.0,0.794522,0.860975,0
040868_092834,2.023778,0.302675,14,0.0,0.652953,0.783373,0
040868_044839,1.555793,0.454735,20,0.0,0.779092,0.863701,0
033339_073195,1.377412,0.490362,12,0.0,0.862714,0.889027,0
033339_035083,1.278095,0.703616,26,0.0,0.83333,0.873283,0
033339_033646,0.33732,0.944914,4,0.0,0.965283,0.9458,0
018290_009564,1.324483,0.645544,19,0.0,0.848635,0.883465,0
084342_060313,0.986024,0.72112,16,0.0,0.922208,0.919239,0
022069_058045,0.583017,0.887267,19,0.0,0.950659,0.932975,0
021907_009070,0.216621,0.959222,4,0.0,0.995722,0.957623,0
008431_096389,1.082083,0.619878,18,0.0,0.931888,0.912581,0
021095_073600,1.631963,0.570382,20,0.0,0.801129,0.83352,0
021095_091569,1.367392,0.679048,18,0.0,0.801058,0.861163,0
057028_069800,0.571293,0.881906,13,0.0,0.94599,0.93916,0
057028_032748,2.276952,0.266845,14,0.0,0.508551,0.722504,0
036525_065617,1.758532,0.329408,12,0.0,0.776983,0.837839,0
036525_093806,1.479144,0.47475,25,0.0,0.812959,0.873287,0
095255_089977,0.014177,0.998281,12,0.0,0.999836,0.962778,0
095255_081778,2.400666,0.186494,17,0.0,0.433875,0.679679,0
095255_003396,2.439106,0.204049,22,0.0,0.531184,0.680716,0
013073_066617,1.447585,0.449679,23,0.0,0.887024,0.87821,0
015134_071740,2.17703,0.306635,23,0.0,0.567917,0.741519,0
057004_082613,1.198299,0.725982,10,0.0,0.85248,0.880775,0
050637_035051,0.585611,0.836093,26,0.0,0.986043,0.945554,0
087962_033525,1.280517,0.460179,10,0.0,0.91943,0.893261,0
087962_019401,1.429535,0.403795,5,0.0,0.828569,0.876472,0
050208_007928,0.880932,0.665753,12,0.0,0.967811,0.929483,0
090586_092064,1.532566,0.376262,20,0.0,0.84724,0.867301,0
090586_083697,2.047763,0.263621,24,0.0,0.64963,0.785966,0
014311_065762,1.817721,0.313433,24,0.0,0.724507,0.82722,0
028202_030262,1.566243,0.335959,21,0.0,0.851345,0.862475,0
028202_073403,2.084524,0.27199,19,0.0,0.650163,0.77386,0
088407_096867,2.105346,0.270124,16,0.0,0.628259,0.767217,0
088407_008487,2.107411,0.370736,26,0.0,0.612458,0.764471,0
088407_090470,1.647356,0.393481,25,0.0,0.821599,0.822537,0
061286_003860,1.557488,0.579879,19,0.0,0.824843,0.846314,0
061286_035379,0.422027,0.914318,9,0.0,0.974002,0.948895,0
048996_030686,1.993448,0.26021,25,0.0,0.706078,0.793722,0
045795_060308,1.398765,0.344564,5,0.0,0.856372,0.874558,0
045795_078219,0.803159,0.692641,6,0.0,0.981027,0.934459,0
045795_065713,1.167787,0.410081,4,0.0,0.962023,0.901271,0
010508_054549,2.642167,0.230083,12,1e-06,0.477361,0.597543,0
023154_097118,1.438187,0.514013,7,0.0,0.84368,0.881812,0
023154_064948,1.508509,0.382399,2,0.0,0.82413,0.870725,0
040802_006150,1.404534,0.363095,4,0.0,0.875704,0.880898,0
083015_082632,1.86725,0.441777,16,0.0,0.716798,0.809908,0
073124_047130,0.516995,0.882296,8,0.0,0.959857,0.944471,0
073124_093806,1.798736,0.380793,21,0.0,0.763088,0.814699,0
054678_014093,0.591315,0.882011,23,0.0,0.946703,0.935626,0
067648_062490,0.888332,0.714594,10,0.0,0.951096,0.928543,0
008978_034895,0.788155,0.768844,4,0.0,0.973077,0.934732,0
008978_022950,1.240978,0.618695,19,0.0,0.902172,0.899336,0
002114_006150,0.263628,0.926874,6,0.0,0.999913,0.957518,0
002114_038493,0.534014,0.870501,16,0.0,0.975672,0.946565,0
002114_031877,0.810517,0.708919,5,0.0,0.998294,0.932229,0
002114_014911,0.838771,0.791851,17,0.0,0.928504,0.92572,0
093944_009706,1.684841,0.564073,2,0.0,0.74816,0.826639,0
078666_071970,1.261305,0.491703,8,0.0,0.912033,0.897877,0
066788_041387,0.364781,0.923935,10,0.0,0.98486,0.950739,0
066788_040672,1.468445,0.492933,9,0.0,0.826155,0.877611,0
066788_069174,2.036383,0.226263,12,0.0,0.526746,0.770007,0
087913_018522,1.86551,0.31543,26,0.0,0.693865,0.811646,0
047578_095201,1.754672,0.45383,11,0.0,0.784901,0.832903,0
047578_018419,1.468294,0.402277,10,0.0,0.824919,0.874846,0
047578_099110,0.830414,0.736345,11,0.0,0.974729,0.933084,0
014124_066176,2.222317,0.219756,10,0.0,0.509738,0.737257,0
014124_050995,1.303428,0.678922,19,0.0,0.825149,0.876806,0
011581_095278,0.783074,0.786746,25,0.0,0.959362,0.934186,0
011581_016691,1.294377,0.609328,23,0.0,0.886736,0.893598,0
027440_019588,1.675416,0.439101,8,0.0,0.788267,0.847388,0
027440_082739,2.123768,0.277203,19,0.0,0.673229,0.765161,0
027440_022870,1.435295,0.530494,23,0.0,0.84659,0.87931,0
