guid,entropy,max_weight,argmax_weight,min_weight,top3_concentration,gini,gt_label
030622_037463,0.009807,0.998776,21,0.0,0.999982,0.962861,1
091987_079122,0.023577,0.997044,0,0.0,0.999703,0.962555,1
091987_092610,0.036733,0.995589,0,1e-06,0.998333,0.961958,1
091987_099288,0.0629,0.989757,0,0.0,0.999853,0.962024,1
081387_075558,0.766827,0.67843,11,4.7e-05,0.98222,0.930262,1
081387_021576,0.190696,0.962092,0,1e-06,0.996774,0.958893,1
077998_021854,0.019186,0.997968,0,2e-06,0.999017,0.96228,1
077998_068332,0.275205,0.960642,0,0.000117,0.971613,0.943834,1
042566_070467,0.079691,0.984585,0,0.0,0.999996,0.96182,1
042566_076555,0.815124,0.850447,0,0.000516,0.896564,0.897912,1
042566_021974,0.158493,0.978643,0,8.4e-05,0.98701,0.954047,1
042566_096227,0.653254,0.711798,13,6e-06,0.99436,0.939149,1
075950_062330,1.084043,0.804713,0,0.002171,0.854455,0.823163,1
046793_041994,0.021391,0.997639,0,3e-06,0.998995,0.962361,1
055420_014143,0.062357,0.991147,0,2e-06,0.998136,0.961621,1
055420_055662,0.042132,0.995097,0,2e-06,0.997768,0.961368,1
055420_075336,0.045716,0.993518,0,5e-06,0.998978,0.961966,1
055420_056588,0.146838,0.97024,0,1.1e-05,0.998693,0.960025,1
055420_084553,0.121652,0.977597,0,3e-06,0.998232,0.960499,1
055420_031331,0.04341,0.994095,0,1e-06,0.998937,0.962079,1
055420_057648,0.167122,0.972427,0,7e-06,0.992489,0.95711,1
013228_001725,0.154604,0.980451,0,0.000112,0.985162,0.950715,1
097530_069028,1.108956,0.346976,14,0.0,0.998371,0.891178,1
097530_075667,0.709783,0.583425,25,7e-06,0.997111,0.930725,1
045149_008453,0.035263,0.995956,0,4e-06,0.997831,0.961779,1
068367_029480,0.189709,0.974588,0,7.6e-05,0.981216,0.950269,1
068367_015074,0.203217,0.97227,0,7.2e-05,0.97955,0.949668,1
068367_024069,0.04294,0.994987,0,6e-06,0.997372,0.961359,1
068367_019900,0.141846,0.975227,0,4e-06,0.997269,0.959821,1
084862_098606,0.335721,0.942627,0,8.2e-05,0.979512,0.946275,1
084862_056748,0.168305,0.969937,0,3.2e-05,0.996287,0.958268,1
093852_005796,0.102537,0.988033,0,9.6e-05,0.989511,0.953884,1
053078_081228,0.000731,0.999932,0,0.0,0.999999,0.962957,1
053078_081581,0.000695,0.999936,0,0.0,0.999998,0.962958,1
058116_014614,0.140854,0.977473,0,5.7e-05,0.994509,0.957914,1
058116_089886,0.058579,0.991212,0,1e-06,0.99881,0.961896,1
058116_033803,0.141128,0.97479,0,1.6e-05,0.9963,0.959147,1
058116_018749,0.121699,0.976016,0,0.0,0.999933,0.960984,1
058116_079554,0.23788,0.961057,0,8.9e-05,0.985913,0.950799,1
018836_030292,0.047546,0.993792,0,1e-06,0.998196,0.961863,1
011124_098339,0.06094,0.992815,0,2e-05,0.995841,0.959927,1
038540_096389,0.110959,0.981863,0,2e-06,0.997057,0.960572,1
081028_093897,0.156855,0.971677,0,4e-06,0.995138,0.959239,1
081028_015046,0.132185,0.971312,0,0.0,0.999914,0.960806,1
084017_065416,0.012584,0.998651,0,1e-06,0.999591,0.962608,1
084017_074385,0.018175,0.998116,0,5e-06,0.999109,0.962273,1
059046_067027,0.045859,0.994108,0,8e-06,0.998453,0.961722,1
059046_029624,0.172006,0.972248,0,7e-06,0.991437,0.957688,1
058597_019401,0.029588,0.995502,4,0.0,0.99992,0.9626,1
025135_078292,0.066644,0.991742,0,8e-06,0.995952,0.959986,1
023410_048751,0.942708,0.619273,12,5e-06,0.957353,0.9243,1
096824_027040,0.268233,0.938843,8,0.0,0.999979,0.957021,1
096824_077292,0.612806,0.874198,0,1.5e-05,0.938409,0.935187,1
096824_076058,0.083756,0.989068,0,1.2e-05,0.995088,0.959467,1
033881_019261,0.096084,0.986473,0,2.3e-05,0.995388,0.959789,1
033881_030254,0.01067,0.998765,5,0.0,0.999913,0.962823,1
033881_066320,0.142498,0.976463,0,4e-06,0.994518,0.958799,1
033881_027778,0.514736,0.812329,0,0.0,0.996734,0.948055,1
004596_081744,0.085752,0.984843,22,0.0,0.999355,0.961642,1
092015_079279,0.099701,0.981449,0,0.0,0.999227,0.961391,1
092015_011435,0.312477,0.955765,0,0.000261,0.965243,0.936792,1
092015_087831,0.471765,0.82338,0,0.0,0.999731,0.949725,1
092015_071414,0.538806,0.907799,0,0.000179,0.950922,0.923923,1
092015_057210,0.425583,0.878375,0,3e-06,0.996983,0.951955,1
092015_095255,0.127645,0.984003,0,6.3e-05,0.988721,0.954536,1
014063_063314,0.0383,0.995237,0,1.2e-05,0.998905,0.961856,1
014063_083170,0.196253,0.966423,0,4.4e-05,0.993155,0.956781,1
038070_057648,0.00061,0.999946,0,0.0,1.0,0.962958,1
038070_099138,0.021863,0.99739,0,1e-06,0.999349,0.962441,1
038070_094112,0.009673,0.999072,0,3e-06,0.99951,0.96258,1
085327_001630,0.058839,0.992204,0,2e-06,0.996459,0.961419,1
085327_017635,0.636121,0.692095,1,0.0,0.99892,0.939742,1
037843_024051,0.137831,0.974763,0,0.0,0.997522,0.960329,1
069488_046347,0.114776,0.984355,0,2e-05,0.992372,0.958471,1
050424_078624,8e-06,0.999999,0,0.0,1.0,0.962963,1
026294_020302,0.568209,0.746123,16,0.0,0.999992,0.944142,1
026294_036644,0.370415,0.878387,16,0.0,0.999993,0.953952,1
079781_079484,0.0365,0.994512,15,0.0,0.999733,0.962442,1
079781_002489,0.023035,0.997013,15,0.0,0.999649,0.962637,1
011379_061883,0.007214,0.999163,0,0.0,0.99994,0.962876,1
044012_074318,0.00106,0.999903,0,0.0,0.999997,0.962954,1
034252_049502,0.274103,0.93672,0,2.3e-05,0.994969,0.955106,1
091674_001782,0.071403,0.99012,0,6e-06,0.996399,0.961039,1
091674_090944,0.209292,0.950406,0,5e-06,0.99856,0.958607,1
091674_044136,0.27638,0.956902,0,5.5e-05,0.97816,0.94907,1
091674_013003,0.042264,0.994974,0,1.5e-05,0.997904,0.961434,1
091674_058750,0.029925,0.996488,0,4e-06,0.998763,0.962022,1
091674_046339,0.010878,0.998866,0,0.0,0.999588,0.962726,1
091674_091733,0.099545,0.983436,3,0.0,0.998669,0.961068,1
091674_041400,0.148476,0.977806,0,2.6e-05,0.992162,0.957676,1
091674_081699,0.013066,0.998689,0,3e-06,0.999406,0.962489,1
091674_018999,0.013531,0.998573,0,4e-06,0.999498,0.962539,1
091674_029688,0.013245,0.998689,0,1e-06,0.999201,0.962474,1
091674_058653,0.052161,0.993818,0,3e-06,0.996598,0.960873,1
091674_007122,0.094086,0.985542,0,7e-06,0.997023,0.960628,1
091674_050572,0.022099,0.997503,0,3e-06,0.999224,0.962371,1
091674_035083,0.038733,0.995063,0,7e-06,0.998977,0.962007,1
091674_014266,0.735379,0.703135,0,1.5e-05,0.989688,0.936291,1
084985_065713,0.085918,0.987847,0,4e-06,0.996089,0.960569,1
084985_014769,0.127701,0.978504,0,4e-06,0.99756,0.960197,1
084985_049066,0.005467,0.99935,8,0.0,0.999996,0.962914,1
084985_006079,0.150658,0.976277,0,1.9e-05,0.993943,0.958135,1
084985_052073,1.274503,0.559226,0,1e-06,0.896393,0.897425,1
084985_007389,0.243109,0.959523,0,5e-06,0.98444,0.954221,1
084985_001985,0.000711,0.999934,8,0.0,0.999999,0.962958,1
061349_037198,0.204602,0.947933,11,0.0,0.999998,0.959106,1
011546_099537,0.025217,0.997197,0,3e-06,0.998693,0.962168,1
011546_034197,0.037542,0.995707,0,1.3e-05,0.997918,0.961432,1
011546_038188,0.134102,0.982866,0,5.6e-05,0.988638,0.954512,1
011546_064745,0.031978,0.995978,0,1e-06,0.999218,0.962229,1
011546_052993,0.0495,0.993901,0,6e-06,0.997515,0.961372,1
086367_070543,1.014798,0.46465,12,0.0,0.952173,0.911635,1
009672_090602,0.043462,0.994953,0,1.8e-05,0.997569,0.961147,1
061256_078008,0.045876,0.993407,0,1e-06,0.999055,0.962117,1
061256_025944,0.037217,0.995886,0,2e-05,0.997729,0.961218,1
097336_007852,0.0742,0.986366,10,0.0,0.999907,0.961882,1
097336_076039,0.094589,0.987973,0,7.1e-05,0.993894,0.958259,1
056908_035264,0.096366,0.98449,0,3.2e-05,0.99781,0.960294,1
069639_080816,0.321051,0.945997,0,3.5e-05,0.978854,0.945438,1
069639_077214,0.162595,0.967789,0,1e-06,0.998417,0.95967,1
069639_060503,0.036241,0.996096,0,1.1e-05,0.997381,0.961052,1
032274_044852,0.034857,0.994629,5,0.0,0.999872,0.962512,1
085089_089520,0.052528,0.994132,0,1.9e-05,0.995884,0.959931,1
085089_014029,0.124496,0.983286,0,2.7e-05,0.991954,0.956686,1
038590_000125,0.437566,0.915918,0,0.000134,0.975751,0.941398,1
073342_062547,0.892734,0.847551,0,0.000763,0.877514,0.861778,1
073342_021899,0.198809,0.962368,0,0.0,0.993251,0.958423,1
073342_076921,0.052942,0.993229,0,3e-06,0.997997,0.961361,1
073342_001888,0.198028,0.962497,0,0.0,0.993409,0.958462,1
008466_001720,0.168937,0.961897,4,0.0,0.999842,0.959997,1
008466_040929,5.2e-05,0.999996,6,0.0,1.0,0.962963,1
053986_001749,0.665509,0.879205,0,6.3e-05,0.930202,0.917737,1
068689_055769,0.177625,0.971724,0,2.9e-05,0.991926,0.956978,1
017984_089381,0.062852,0.992027,0,9e-06,0.996807,0.960765,1
017984_061825,0.085034,0.98788,0,9e-06,0.997158,0.960566,1
017984_009503,0.144954,0.977493,0,1.3e-05,0.993507,0.958129,1
040929_094355,0.116231,0.977942,0,7e-06,0.999064,0.960715,1
006029_072514,0.170687,0.977682,0,3.7e-05,0.983715,0.950638,1
062010_030456,0.02856,0.995549,0,0.0,0.999999,0.962633,1
073600_020032,0.311725,0.951159,0,4.7e-05,0.973265,0.945916,1
065921_083697,0.050013,0.993449,0,6e-06,0.998086,0.961449,1
065921_052142,0.036278,0.995305,0,2e-06,0.998968,0.962175,1
065921_060743,0.292775,0.956953,0,8.4e-05,0.971452,0.94369,1
031776_036870,0.028204,0.996825,0,3e-06,0.998591,0.961932,1
031776_093940,0.022071,0.997615,0,3e-06,0.998821,0.96222,1
031776_030982,0.078136,0.988534,0,1e-05,0.997994,0.960818,1
080813_060620,0.03867,0.99486,0,0.0,0.998858,0.962253,1
027669_030162,0.07218,0.989256,0,8e-06,0.998836,0.961331,1
086737_030262,0.090746,0.98876,0,6.3e-05,0.993531,0.957909,1
086737_063058,0.058368,0.992662,0,5e-06,0.996795,0.96101,1
086737_098561,0.429148,0.926609,0,6.8e-05,0.964204,0.939108,1
000068_044106,0.003759,0.999646,0,0.0,0.999896,0.96289,1
010368_042556,1.288702,0.340807,9,0.0,0.941176,0.883416,1
040117_058709,0.119119,0.974608,18,0.0,0.99994,0.961058,1
075758_094728,0.529945,0.851825,0,2e-06,0.991171,0.947958,1
075758_023749,0.015149,0.998327,0,3e-06,0.999482,0.962586,1
031877_042311,0.130871,0.979995,0,1e-06,0.992306,0.959284,1
031877_018890,0.359721,0.921012,0,6e-06,0.990225,0.953065,1
031877_022449,0.652679,0.859831,0,1e-06,0.949324,0.93486,1
031877_062468,0.650026,0.797321,0,1e-06,0.980506,0.942329,1
031877_031274,0.039372,0.994402,0,0.0,0.999811,0.962331,1
031877_095609,0.074191,0.989967,0,8e-06,0.996903,0.960605,1
031877_098465,0.080242,0.987067,0,2e-06,0.998439,0.961334,1
031877_028754,0.241553,0.959431,0,1e-06,0.984544,0.954677,1
031877_040402,0.133713,0.980012,0,1e-06,0.990214,0.958686,1
031877_092589,0.057201,0.990234,0,0.0,0.999777,0.96215,1
031877_037181,0.089288,0.987372,0,5e-06,0.996055,0.960414,1
057060_043422,0.28416,0.950247,0,4e-06,0.978784,0.952964,1
057060_048584,0.008853,0.999043,0,0.0,0.999821,0.962813,1
004140_045959,0.327851,0.915609,10,3e-06,0.99547,0.954199,1
019360_095287,0.104795,0.9855,0,7e-06,0.99286,0.959326,1
008855_083398,0.733638,0.778638,0,1e-05,0.968305,0.936238,1
016171_015732,0.917119,0.723014,24,0.0,0.957971,0.926468,1
022946_003396,0.309529,0.934018,0,4e-05,0.993951,0.95433,1
022946_077411,0.133825,0.979437,0,3e-06,0.994195,0.958435,1
022946_079466,0.104879,0.985199,0,2.4e-05,0.994334,0.959301,1
022946_002955,0.010044,0.998834,0,0.0,0.999968,0.962824,1
069371_081684,0.537872,0.862427,12,3e-06,0.989632,0.946169,1
069371_002912,0.980583,0.541559,18,0.0,0.99843,0.918548,1
069371_060627,0.757766,0.829146,0,5.2e-05,0.943013,0.92372,1
069371_024762,0.714746,0.592946,16,1e-06,0.999257,0.93201,1
069371_092401,0.000187,0.999985,0,0.0,1.0,0.962962,1
069371_061858,0.021912,0.997229,0,2e-06,0.999546,0.962478,1
069371_064246,0.79301,0.505391,13,0.0,0.999369,0.924462,1
069371_049129,0.668612,0.612777,13,0.0,0.999952,0.934268,1
038490_029320,2.190858,0.213395,19,0.0,0.560439,0.745141,1
038490_086213,2.279149,0.165516,19,0.0,0.486035,0.712902,1
038490_067305,1.490513,0.543784,0,3.9e-05,0.834674,0.862819,1
038490_025036,0.000451,0.99996,0,0.0,1.0,0.96296,1
038490_098561,2.003062,0.227794,11,0.0,0.64797,0.787113,1
038439_035984,0.168912,0.974092,0,3.6e-05,0.990528,0.956565,1
080053_060075,0.112297,0.976614,1,0.0,0.999927,0.961209,1
008866_046094,0.294866,0.944019,0,4.5e-05,0.992002,0.952203,1
060583_041192,0.003028,0.999664,11,0.0,1.0,0.962938,1
038769_017456,0.799459,0.772656,0,5.6e-05,0.965195,0.9257,1
038769_052933,0.011818,0.998582,5,0.0,0.999917,0.962817,1
082833_077416,0.638605,0.72557,20,2.4e-05,0.994246,0.939186,1
082833_018782,0.226622,0.958779,0,1.4e-05,0.993112,0.95586,1
082833_078292,0.11126,0.982213,0,1.2e-05,0.997167,0.960107,1
075961_052509,0.277486,0.936937,26,0.0,0.999688,0.956686,1
085203_000232,0.026081,0.996404,11,0.0,0.999847,0.962629,1
085203_095600,0.120496,0.982191,0,3.4e-05,0.994,0.958203,1
085203_044505,0.056137,0.993485,0,1.7e-05,0.996105,0.960047,1
036812_014266,0.470038,0.926613,0,0.000544,0.950256,0.921295,1
032147_060246,0.354193,0.935942,11,1.6e-05,0.980395,0.948503,1
032147_011486,1.238721,0.519477,17,0.0,0.927997,0.901509,1
